Index,Date,Title,Outlets,Country,NATO_url
5,18.06.2019,Belarusian state film studio is shooting Russophobic films,EA Daily,"Russia, Belarus",https://euvsdisinfo.eu/report/belarusian-state-film-studio-started-to-shoot-russophobic-films/
6,17.06.2019,The idea of Ukraine is based on a mythologised lie,Komsomolskaya Pravda,"Russia, Ukraine",https://euvsdisinfo.eu/report/the-idea-of-ukraine-is-based-on-a-mythologised-lie/
7,17.06.2019,"Russia respects the Minsk Agreements, Ukraine does not",RT France time 3:51 - 4:36,"Russia, Ukraine",https://euvsdisinfo.eu/report/russia-respects-the-minsk-agreements/
8,17.06.2019,Separatists in Donbas should be called autonomists,RT France time 4:00 - 4:06,"Russia, Ukraine",https://euvsdisinfo.eu/report/separatists-in-donbas-should-be-called-autonomists/
9,17.06.2019,"Ukrainians suffer from fascism, a political turn is not in sight",RT Deutsch time 23:23-23:47,Ukraine,https://euvsdisinfo.eu/report/ukrainians-suffer-from-fascism-a-political-turn-is-not-in-sight/
0,17.06.2019,European economy loses tens and hundreds of billion dollars due to sanctions,Sputnik Armenia,"Russia, US",https://euvsdisinfo.eu/report/the-losses-of-european-economy-due-to-us-sanctions-are-going-over-for-tens-and-hundreds-of-billions-dollars/
1,17.06.2019,Poland provokes Russia and violates treaties by hosting the US military,RT Russian,"Russia, US, Poland",https://euvsdisinfo.eu/report/poland-provokes-russia-and-violates-treaties-by-hosting-the-us-military/
2,17.06.2019,The only benefit from the Association Agreement with the EU for Moldovans is the ability to care for the elderly in Italy,Sputnik Belarus,Moldova,https://euvsdisinfo.eu/report/care-for-the-elderly-in-italy-as-the-only-benefit-from-the-association-agreement-with-the-eu-for-moldovans/
3,17.06.2019,The EU's sovereignty in military and political spheres is undermined by the US,Gorizont Sobytiy @ Sputnik Belarus time 13:26 – 13:41,US,https://euvsdisinfo.eu/report/the-eus-sovereignty-in-military-and-political-issues-is-undermined-by-the-us/
4,16.06.2019,Ukraine wants to restart the war in Donbas,Russkaya Vesna,Ukraine,https://euvsdisinfo.eu/report/ukraine-wants-to-restart-the-war-in-donbas/
5,16.06.2019,"Poland has been a vocal opponent of the European Union, as commanded by the US",New Eastern Outlook,"Russia, US, Poland",https://euvsdisinfo.eu/report/poland-has-been-a-vocal-opponent-of-the-european-union-as-commanded-by-the-us/
6,16.06.2019,Poland is the ''Trojan horse'' of the US,New Eastern Outlook,"US, Poland",https://euvsdisinfo.eu/report/poland-is-the-trojan-horse-of-the-us/
7,16.06.2019,Chernobyl series distorts reality in order to damage Rosatom's image,Sputnik French,"USSR, Russia, Ukraine",https://euvsdisinfo.eu/report/chernobyl-series-distorts-reality-in-order-to-damage-rosatoms-image/
8,16.06.2019,EU sanctions against Russia are not democratic,Sputnik Czech,"Russia, Ukraine",https://euvsdisinfo.eu/report/eu-sanctions-against-russia-are-not-democratic/
9,16.06.2019,It is thanks to Russia that Poland today exists as a country,Tolstoy @ Pervyi Kanal (42:51 - 43:50; 44:28 44:40),"US, Poland",https://euvsdisinfo.eu/report/it-is-thanks-to-russia-that-poland-today-exists-as-a-country/
0,16.06.2019,US always abandons its allies,Tolstoy @ Pervyi Kanal (48:57 - 49:05),"US, Poland",https://euvsdisinfo.eu/report/us-always-abandons-its-allies/
1,16.06.2019,"US is using Poland, Ukraine and other countries as a sanitary cordon against Russia",Tolstoy @ Pervyi Kanal (48:57 - 49:05; 51:00 - 51:10),"Romania, Bulgaria, Russia, Ukraine, Baltic states, US, Poland",https://euvsdisinfo.eu/report/us-is-using-poland-ukraine-and-other-countries-as-a-sanitary-cordon-against-russia/
2,16.06.2019,"While in Chisinau the government changed, on 13 and 14 June, US military have trained, in Romania, to attack Transnistria",Vedomosti.md,Moldova,https://euvsdisinfo.eu/report/while-in-chisinau-the-government-changed-on-13-and-14-june-us-military-have-trained-in-romania-to-attack-transnistria/
3,16.06.2019,Baltic countries dream about becoming an American base,Sputnik Armenia,"Latvia, Baltic states, Estonia, Lithuania, US",https://euvsdisinfo.eu/report/baltic-countries-dream-to-become-an-american-base-hoping-to-take-a-more-serious-place-in-europe/
4,15.06.2019,EU's own report clears Moscow of election meddling charges,Sputnik News,Russia,https://euvsdisinfo.eu/report/eus-own-report-clears-moscow-of-election-meddling-charges/
5,14.06.2019,"President Trump cannot resume dialogue with Russia because of the ""deep state”",Sputnik Polska,"Russia, US",https://euvsdisinfo.eu/report/president-trump-cannot-resume-dialogue-with-russia-as-he-appears-under-the-influence-of-the-deep-state/
6,14.06.2019,Washington financed the civil war in Donbas,Sputnik Armenia,"Ukraine, US",https://euvsdisinfo.eu/report/washington-financed-civil-war-in-donbass/
7,14.06.2019,The “Chernobyl” series is an example of anti-Soviet propaganda,"Regnum, Ren.TV","Russia, Ukraine, US",https://euvsdisinfo.eu/report/chernobyl-series-is-an-example-of-anti-soviet-propaganda/
8,14.06.2019,Lithuania is a typical dying young democracy,Sputnik Belarus,Lithuania,https://euvsdisinfo.eu/report/lithuania-as-a-typical-dying-young-democracy/
9,14.06.2019,"Latvia is a US vassal state, it destroyed its banking sector on Washington orders",Sputnik Belarus,"Latvia, US",https://euvsdisinfo.eu/report/latvia-is-uss-vassal-state-it-destroyed-its-banking-sector-on-washington-orders/
0,14.06.2019,No evidence of Russian meddling in Western elections,Sputnik News,"UK, Russia, Germany, Spain",https://euvsdisinfo.eu/report/no-evidence-of-russian-meddling-in-western-elections/
1,14.06.2019,The EU confirms there was no foreign disinformation campaign in the European elections,Sputnik Spanish,,https://euvsdisinfo.eu/report/the-eu-confirms-there-was-no-foreign-disinformation-campaign-in-the-european-elections/
2,14.06.2019,Free higher education has disappeared in Ukraine,Polnyi Kontakt @ Vesti FM time 06:03,Ukraine,https://euvsdisinfo.eu/report/free-higher-education-has-disappeared-in-ukraine/
3,14.06.2019,War-inclined Western states constantly seek new countries to meddle in,Sputnik Belarus time 05:00 - 07:10,"Venezuela, Iran, North Korea, Russia, Belarus",https://euvsdisinfo.eu/report/war-inclined-western-countries-constrantly-seek-for-new-countries-to-meddle-in/
4,14.06.2019,The Chernobyl series targets the construction of the Belarusian nuclear power plant,Sputnik Belarus time 08:10 - 11:05,"Russia, Belarus",https://euvsdisinfo.eu/report/chernobyl-series-target-the-construction-of-the-belarusian-nuclear-power-plant/
5,14.06.2019,Some countries in the EU vote like sheep,"60 Minut @ Rossiya 1, time 36:06 - 36:19","Hungary, Greece, Croatia, Czech Republic",https://euvsdisinfo.eu/report/some-countries-in-the-eu-vote-without-their-own-opinion/
6,14.06.2019,Belarusian opposition preparing a coup with US military assistance,Podneprovie-Info,"Belarus, US",https://euvsdisinfo.eu/report/belarusian-opposition-prepares-a-coup-with-us-military-assistance/
7,14.06.2019,The West has again ordered Belarusian opposition to take over power by force,Grodnodaily.net,Belarus,https://euvsdisinfo.eu/report/the-west-again-ordered-belarusian-opposition-to-take-over-power-by-use-of-force/
8,13.06.2019,The United States has full control over sovereign Poland,Sputnik Armenia time 1:55-3:02,"Russia, US, Poland",https://euvsdisinfo.eu/report/the-united-states-fully-received-control-over-the-sovereign-poland/
9,13.06.2019,The US uses the territory of Ukraine to bury its nuclear waste,"Polnyi Kontakt (Vesti FM), 13 June 2019, video from 15:24
Zvezda
RIA Novosti
Regnim
Pravda.ru","Ukraine, US",https://euvsdisinfo.eu/report/us-uses-the-territory-of-ukraine-to-bury-its-nuclear-waste/
0,13.06.2019,"Ukrainian language law prohibits use of Russian, Hungarian, Romanian languages",112 Ukraina (0:10-0:36),Ukraine,https://euvsdisinfo.eu/report/ukrainian-language-law-violates-the-rights-of-minorities/
1,13.06.2019,Russia signed Molotv-Ribbentrop pact because it was threatened by Germany. Today Russia is threatened by Poland.,Vremya Pokhazet @ Pervyi kanal (29:09 - 29:28; 30:15 - 30:50),Poland,https://euvsdisinfo.eu/report/russia-signed-molotv-ribbentrop-pact-because-it-was-threatened-by-germany-today-russia-is-threatened-by-poland/
2,13.06.2019,The European Parliament supports Nicolás Maduro,Obiektivi time 00:07 - 00:26,Venezuela,https://euvsdisinfo.eu/report/european-parliament-supports-nicolas-maduro/
3,13.06.2019,"The USA gives the Ukrainian capital a ""new name""",Sputnik Deutschland,"Ukraine, US",https://euvsdisinfo.eu/report/the-usa-give-ukrainian-capital-new-name/
4,13.06.2019,Russia has given Poland its independence,Vremya Pokhazhet @ Pervyi Kanal (29:38 - 30:10),Poland,https://euvsdisinfo.eu/report/russia-has-given-poland-its-independence/
5,13.06.2019,Polish President is a scoundrel who threatens Russia with fighter-jets,Vremya Pokhazhet @ Pervyi Kanal (31:20 - 31:42),"US, Poland",https://euvsdisinfo.eu/report/polish-president-is-a-scoundrel-who-threatens-russia-with-fighter-jets/
6,13.06.2019,Poland is the puppet government of the US,Vremya Pokhazhet @ Pervyi Kanal (39:30 - 39:50; 41:22-41:29),Poland,https://euvsdisinfo.eu/report/poland-is-the-puppet-government-of-the-us/
7,13.06.2019,America will shoot at Russia using Poland's hands,Vremya Pokhazhet @ Pervyi Kanal (44:25 - 45:00),Poland,https://euvsdisinfo.eu/report/america-will-shoot-at-russia-using-hands-of-poland/
8,13.06.2019,Nazi Germany considered Poland its best ally,Vremya Pokhazhet @ Pervyi Kanal (46:25 - 46:48),Poland,https://euvsdisinfo.eu/report/nazi-germany-considered-poland-its-best-ally/
9,13.06.2019,"In Donbas, all provocations and conflicts are started by the Ukrainian army",60 Minut @ Rossiya 1 (from 40:15),"Russia, Ukraine",https://euvsdisinfo.eu/report/all-provocations-and-conflicts-are-started-by-the-ukrainian-army/
0,13.06.2019,Further deployment of US troops in Poland is a violation of the Russia-NATO Act of 1997,Sputnik Polska,"Russia, US, Poland",https://euvsdisinfo.eu/report/further-deployment-of-the-us-troops-in-poland-is-the-violation-of-the-russia-nato-act-of-1997/
1,13.06.2019,The EU no longer has confidence in the US and NATO,RT Russian,,https://euvsdisinfo.eu/report/the-eu-no-longer-has-confidence-in-the-us-and-nato/
2,12.06.2019,A coup d'état occurred in Ukraine in 2013-2014,MV-lehti,Ukraine,https://euvsdisinfo.eu/report/coup-detat-in-kyiv-in-2013-2014/
3,12.06.2019,DNR and LNR gained independence from Ukraine,MV-lehti,Ukraine,https://euvsdisinfo.eu/report/dnr-and-lnr-gained-independence-from-ukraine/
4,12.06.2019,US will give Ukraine $250 million for war and provocations against Russia,"RT Russian, 60 Minut @ Rossiya 1 time 43:00, KP.ru","Russia, Ukraine, US",https://euvsdisinfo.eu/report/us-will-give-ukraine-250-million-for-war-and-provocations-against-russia/
5,12.06.2019,Ukraine shot down Flight MH17,RT France time 03:33 - 03:48,"Russia, Ukraine",https://euvsdisinfo.eu/report/ukraine-shot-down-flight-mh17/
6,12.06.2019,France and Germany do nothing to enforce respect of the Minsk agreements by Ukraine,"RT France, time 0:50 - 1:11","Russia, Ukraine, Germany, France",https://euvsdisinfo.eu/report/france-and-germany-do-nothing-to-enforce-the-respect-of-minsk-agreements-by-ukraine/
7,12.06.2019,New US policy on the Arctic is belligerent,Sputnik Italia,"Russia, US",https://euvsdisinfo.eu/report/the-new-us-policy-on-the-arctic-is-belligerent/
8,12.06.2019,Dalia Grybauskaitė's opposition to the Astravets Nuclear Power Plant is an attempt to hide Lithuania's own failures in nuclear power,Sputnik Belarus,"Russia, Lithuania, Belarus",https://euvsdisinfo.eu/report/lithuanian-opposition-to-the-astravets-npp-results-from-past-lithuanian-failures-in-the-nuclear-field/
9,11.06.2019,Kyiv has repeatedly deceived Moscow and violated bilateral agreements,TRK Zvezda,"Russia, Ukraine",https://euvsdisinfo.eu/report/kyiv-often-deceived-moscow-and-violated-bilateral-agreements-with-russia/
0,11.06.2019,The Russian language is changing the world,Tsargrad.tv,"Russia, US, Germany",https://euvsdisinfo.eu/report/the-russian-language-is-changing-the-world/
1,11.06.2019,US military leaders believed in a direct threat against America and the Western world from organised Jewry,News Front English,US,https://euvsdisinfo.eu/report/us-military-leaders-believed-in-a-direct-threat-against-america-and-the-western-world-from-organised-jewry/
2,11.06.2019,Washington is behind Denmark's attempts to obstruct the construction of Nord Stream 2,www.sonar2050.org (1:24 - 4:45),"Denmark, Russia, US",https://euvsdisinfo.eu/report/the-us-delays-the-construction-of-the-north-stream-2-through-denmark/
3,11.06.2019,Zelenskyy is part of a Clinton-led global campaign against Donald Trump,Fond Strategicheskoy Kultury,"Ukraine, US",https://euvsdisinfo.eu/report/zelenskyy-is-part-of-clinton-led-global-campaign-against-donald-trump/
4,11.06.2019,The Mueller investigation failed,Georgia and the World,"Russia, US",https://euvsdisinfo.eu/report/muellers-commission-failed/
5,11.06.2019,LGBT rights promoted by UK embassy and Western funds pose a threat to Belarus' domestic security,Sputnik Belarus,"UK, Belarus",https://euvsdisinfo.eu/report/lgbt-rights-promoted-by-the-uks-embassy-and-western-funds-pose-a-threat-to-belarus-domestic-security/
6,11.06.2019,Sanctions against Russia are ineffective,Sputnik Deutschland,"Russia, Germany",https://euvsdisinfo.eu/report/sanctions-against-russia-are-ineffective/
7,11.06.2019,The UK fabricated evidence on Russia's involvement in the poisoning of the Skripals for political purposes,Sputnik French @ Désordre mondial 25:25 - 26:48,"UK, Russia",https://euvsdisinfo.eu/report/uk-fabricated-evidence-on-russias-involvment-in-scripal-poisoning-for-political-purposes/
8,11.06.2019,Eastern European countries will do anything to support their overseas master over Nord Stream 2 just for few cents.,Sputnik Armenia,US,https://euvsdisinfo.eu/report/europe-is-unable-to-resist-the-pressure-of-american-business-cowboy/
9,11.06.2019,Russians are not able to defend the Russian language in Belarus and Ukraine,EA Daily,"Russia, Ukraine, Belarus",https://euvsdisinfo.eu/report/russians-are-not-able-to-defend-the-russian-language-in-belarus-and-ukraine/
0,11.06.2019,Russian people in the Baltic States are forced to speak the local languages,EA Daily,"Latvia, Russia, Estonia, Lithuania",https://euvsdisinfo.eu/report/russian-people-in-the-baltic-states-are-forced-to-speak-the-local-languages/
1,11.06.2019,There was a coup d’état in Ukraine in 2014,Sputnik Belarus,"Russia, Ukraine",https://euvsdisinfo.eu/report/there-was-a-coup-detat-in-ukraine-in-2014-2/
2,10.06.2019,Pre-schizophrenic condition of Finns might lead into a military conflict with Russia,"Tsargrad, New Inform, Crime Russia in English, Ria FAN","UK, Russia, US, Finland",https://euvsdisinfo.eu/report/pre-schizophrenic-condition-of-finns-might-lead-into-a-military-conflict-with-russia/
3,10.06.2019,Observers say Kazakhstan's presidential election were credible and democratic,Sputnik Fr,Kazakhstan,https://euvsdisinfo.eu/report/kazakhstans-presidential-election-was-transparent-observers-say/
4,10.06.2019,NATO’s increasing military potential is destroying the existing system of global security,Sputnik Italia,"Baltic states, US",https://euvsdisinfo.eu/report/natos-increasing-military-potential-is-destroying-the-existing-system-of-global-security/
